# Population Leland_Harris	2022_Leland_Harris_LTC1,2022_Leland_Harris_LTC10,2022_Leland_Harris_LTC11,2022_Leland_Harris_LTC12,2022_Leland_Harris_LTC13,2022_Leland_Harris_LTC14,2022_Leland_Harris_LTC15,2022_Leland_Harris_LTC2,2022_Leland_Harris_LTC3,2022_Leland_Harris_LTC4,2022_Leland_Harris_LTC5,2022_Leland_Harris_LTC6,2022_Leland_Harris_LTC7,2022_Leland_Harris_LTC8,2022_Leland_Harris_LTC9
# Population Lower_Rocky	2022_Lower_Rocky_LTC1,2022_Lower_Rocky_LTC2,2022_Lower_Rocky_LTC3,2022_Lower_Rocky_LTC4,2022_Lower_Rocky_LTC_10,2022_Lower_Rocky_LTC_11,2022_Lower_Rocky_LTC_12,2022_Lower_Rocky_LTC_13,2022_Lower_Rocky_LTC_14,2022_Lower_Rocky_LTC_5,2022_Lower_Rocky_LTC_6,2022_Lower_Rocky_LTC_7,2022_Lower_Rocky_LTC_8,2022_Lower_Rocky_LTC_9
# Group defaultgrp	Leland_Harris,Lower_Rocky
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
1011	un	208549	0.00845	-1.00000	0.00138	-1.00000	0.00115	-1.00000
1062	un	214291	0.11077	-1.00000	0.09972	-1.00000	0.08506	-1.00000
1064	un	215952	0.04429	-1.00000	0.00935	-1.00000	0.00901	-1.00000
1068	un	217615	-0.01465	-1.00000	-0.01486	-1.00000	-0.00862	-1.00000
1077	un	219227	0.00097	-1.00000	0.00086	-1.00000	0.01637	-1.00000
1085	un	222560	0.21628	-1.00000	0.09793	-1.00000	0.11649	-1.00000
1089	un	224194	0.02031	-1.00000	0.00885	-1.00000	0.00174	-1.00000
1101	un	228217	-0.02730	-1.00000	-0.02265	-1.00000	-0.03095	-1.00000
1110	un	232421	0.08538	-1.00000	0.01066	-1.00000	0.02205	-1.00000
1113	un	233293	0.02650	-1.00000	0.01020	-1.00000	0.02222	-1.00000
1114	un	234096	-0.03623	-1.00000	-0.03674	-1.00000	-0.03156	-1.00000
1134	un	238830	-0.02708	-1.00000	-0.02525	-1.00000	-0.01819	-1.00000
1135	un	239687	-0.00901	-1.00000	-0.00733	-1.00000	-0.00903	-1.00000
1138	un	240522	0.28275	-1.00000	0.28939	-1.00000	0.28978	-1.00000
1143	un	242201	0.06470	-1.00000	0.00736	-1.00000	0.00760	-1.00000
1148	un	243596	0.09149	-1.00000	0.02614	-1.00000	0.06051	-1.00000
1149	un	244403	0.06024	-1.00000	0.00707	-1.00000	0.00286	-1.00000
1169	un	247615	0.07407	-1.00000	0.00881	-1.00000	0.00881	-1.00000
1175	un	249055	0.06798	-1.00000	0.01687	-1.00000	0.01687	-1.00000
1202	un	254618	0.04812	-1.00000	0.02176	-1.00000	0.03571	-1.00000
1209	un	256262	0.02714	-1.00000	0.02804	-1.00000	0.03073	-1.00000
1227	un	259517	0.10528	-1.00000	0.01778	-1.00000	0.01818	-1.00000
1235	un	260962	0.00167	-1.00000	0.00094	-1.00000	0.02715	-1.00000
1253	un	264753	-0.02813	-1.00000	-0.00378	-1.00000	-0.01667	-1.00000
1260	un	265435	0.30563	-1.00000	0.20436	-1.00000	0.25346	-1.00000
1263	un	267884	-0.03384	-1.00000	-0.00662	-1.00000	-0.00510	-1.00000
1286	un	272862	-0.04348	-1.00000	-0.02187	-1.00000	-0.02187	-1.00000
1304	un	277101	0.00840	-1.00000	0.00273	-1.00000	0.01437	-1.00000
1327	un	286257	-0.03704	-1.00000	-0.03846	-1.00000	-0.03454	-1.00000
1328	un	287015	0.01075	-1.00000	0.00699	-1.00000	0.01257	-1.00000
1329	un	287816	0.09834	-1.00000	0.01534	-1.00000	0.01567	-1.00000
1336	un	289411	-0.00975	-1.00000	-0.00235	-1.00000	0.00545	-1.00000
1339	un	290244	0.22679	-1.00000	0.17298	-1.00000	0.16203	-1.00000
1348	un	291907	0.27147	-1.00000	0.14250	-1.00000	0.13565	-1.00000
1375	un	298423	-0.03233	-1.00000	-0.02890	-1.00000	-0.03229	-1.00000
1419	un	303963	0.09035	-1.00000	0.08776	-1.00000	0.09726	-1.00000
1420	un	304841	0.12382	-1.00000	0.07712	-1.00000	0.06702	-1.00000
1422	un	305652	-0.03882	-1.00000	-0.01193	-1.00000	-0.01182	-1.00000
1440	un	312302	-0.03838	-1.00000	-0.03891	-1.00000	-0.00879	-1.00000
1449	un	314573	-0.03325	-1.00000	-0.03369	-1.00000	-0.02976	-1.00000
1466	un	319758	-0.01273	-1.00000	-0.01237	-1.00000	-0.01145	-1.00000
1506	un	327222	0.00640	-1.00000	0.00604	-1.00000	0.00604	-1.00000
1508	un	328813	0.00167	-1.00000	0.00094	-1.00000	-0.00324	-1.00000
1532	un	331661	-0.03852	-1.00000	-0.04006	-1.00000	-0.04803	-1.00000
1550	un	334382	-0.02844	-1.00000	-0.00634	-1.00000	-0.01825	-1.00000
1561	un	339082	-0.02730	-1.00000	-0.02265	-1.00000	-0.02350	-1.00000
1562	un	339937	-0.01663	-1.00000	-0.00598	-1.00000	-0.01500	-1.00000
1638	un	356795	-0.03042	-1.00000	-0.00983	-1.00000	-0.02218	-1.00000
1653	un	360040	-0.03704	-1.00000	-0.00884	-1.00000	-0.00884	-1.00000
1661	un	362303	-0.03980	-1.00000	-0.04027	-1.00000	-0.05024	-1.00000
1665	un	363894	-0.03709	-1.00000	-0.03063	-1.00000	-0.00532	-1.00000
1728	un	380553	-0.02569	-1.00000	-0.00281	-1.00000	-0.00274	-1.00000
1756	un	388536	0.20818	-1.00000	0.05720	-1.00000	0.05660	-1.00000
1769	un	390196	0.04197	-1.00000	0.02717	-1.00000	0.01257	-1.00000
1793	un	396046	-0.03896	-1.00000	-0.01521	-1.00000	-0.01102	-1.00000
1820	un	401907	-0.01411	-1.00000	-0.00767	-1.00000	-0.00790	-1.00000
1880	un	413839	0.08807	-1.00000	0.02490	-1.00000	0.02529	-1.00000
1897	un	416398	0.12000	-1.00000	0.02135	-1.00000	0.01520	-1.00000
1924	un	423681	-0.02433	-1.00000	-0.01504	-1.00000	-0.02181	-1.00000
1926	un	425262	-0.02595	-1.00000	-0.00320	-1.00000	-0.00318	-1.00000
1928	un	426128	0.07928	-1.00000	0.08245	-1.00000	0.07232	-1.00000
1930	un	427759	0.19057	-1.00000	0.04497	-1.00000	0.09204	-1.00000
1983	un	449634	0.07407	-1.00000	0.00881	-1.00000	0.00881	-1.00000
1985	un	450468	-0.02844	-1.00000	-0.00634	-1.00000	-0.01825	-1.00000
1990	un	452825	0.04923	-1.00000	0.01134	-1.00000	0.04119	-1.00000
2019	un	463752	-0.01231	-1.00000	-0.01246	-1.00000	-0.01246	-1.00000
2034	un	466917	0.00753	-1.00000	0.00639	-1.00000	0.01800	-1.00000
2043	un	468518	0.14147	-1.00000	0.03071	-1.00000	0.02098	-1.00000
2054	un	474125	-0.04090	-1.00000	-0.01965	-1.00000	-0.01416	-1.00000
2057	un	475767	0.00995	-1.00000	0.00177	-1.00000	0.03454	-1.00000
2073	un	480710	-0.03101	-1.00000	-0.00879	-1.00000	-0.00849	-1.00000
2074	un	481547	-0.03437	-1.00000	-0.03326	-1.00000	-0.04111	-1.00000
2083	un	486323	-0.04000	-1.00000	-0.02251	-1.00000	-0.02251	-1.00000
2088	un	488065	-0.04110	-1.00000	-0.01535	-1.00000	-0.01688	-1.00000
2094	un	488842	-0.01259	-1.00000	-0.00960	-1.00000	0.00461	-1.00000
2116	un	495446	-0.03571	-1.00000	-0.01009	-1.00000	-0.00803	-1.00000
2117	un	496248	0.00290	-1.00000	0.00054	-1.00000	0.00276	-1.00000
2127	un	499433	0.16000	-1.00000	0.03670	-1.00000	0.03670	-1.00000
2141	un	504838	-0.02595	-1.00000	-0.00320	-1.00000	-0.00925	-1.00000
2150	un	509915	-0.00804	-1.00000	-0.00125	-1.00000	-0.00261	-1.00000
2192	un	524181	0.06924	-1.00000	0.03626	-1.00000	0.03626	-1.00000
2196	un	525827	0.02500	-1.00000	0.00830	-1.00000	0.00893	-1.00000
2220	un	537024	-0.01200	-1.00000	-0.01215	-1.00000	-0.01209	-1.00000
2232	un	540247	0.01928	-1.00000	0.00415	-1.00000	0.00477	-1.00000
2243	un	544310	0.17766	-1.00000	0.16375	-1.00000	0.14220	-1.00000
2251	un	545934	-0.03921	-1.00000	-0.00654	-1.00000	-0.00662	-1.00000
2255	un	549169	-0.00910	-1.00000	-0.00315	-1.00000	-0.00339	-1.00000
2261	un	551639	-0.03367	-1.00000	-0.03043	-1.00000	-0.02500	-1.00000
2263	un	552313	0.11522	-1.00000	0.06941	-1.00000	0.06216	-1.00000
2271	un	554787	-0.02498	-1.00000	-0.01992	-1.00000	-0.01298	-1.00000
2300	un	563472	0.24000	-1.00000	0.08124	-1.00000	0.10158	-1.00000
2302	un	565050	-0.03704	-1.00000	-0.01216	-1.00000	-0.00925	-1.00000
2304	un	566733	0.01437	-1.00000	0.00780	-1.00000	0.00740	-1.00000
2313	un	571783	-0.03704	-1.00000	-0.01737	-1.00000	-0.01420	-1.00000
2322	un	573431	0.03367	-1.00000	0.00677	-1.00000	0.00677	-1.00000
2342	un	578581	0.09149	-1.00000	0.02614	-1.00000	0.01436	-1.00000
2345	un	579419	-0.02595	-1.00000	-0.00320	-1.00000	-0.00925	-1.00000
2348	un	580245	-0.01877	-1.00000	-0.00233	-1.00000	0.05168	-1.00000
2351	un	581054	0.09054	-1.00000	0.01094	-1.00000	0.02205	-1.00000
2352	un	581818	-0.03289	-1.00000	-0.00670	-1.00000	0.00641	-1.00000
2371	un	587667	-0.00931	-1.00000	-0.00156	-1.00000	-0.00805	-1.00000
2376	un	589403	0.09191	-1.00000	0.08381	-1.00000	0.09536	-1.00000
2383	un	592702	-0.01565	-1.00000	-0.00517	-1.00000	0.00264	-1.00000
2384	un	593461	-0.03242	-1.00000	-0.00882	-1.00000	-0.00876	-1.00000
2400	un	599043	0.35178	-1.00000	0.36001	-1.00000	0.35226	-1.00000
2414	un	601511	-0.02782	-1.00000	-0.00329	-1.00000	-0.00897	-1.00000
2417	un	603145	-0.03422	-1.00000	-0.03122	-1.00000	-0.03122	-1.00000
2430	un	607329	0.12000	-1.00000	0.06746	-1.00000	0.08433	-1.00000
2431	un	608107	-0.03798	-1.00000	-0.01359	-1.00000	-0.01374	-1.00000
2447	un	614248	0.07605	-1.00000	0.05786	-1.00000	0.04975	-1.00000
2454	un	616665	-0.02813	-1.00000	-0.00378	-1.00000	0.00330	-1.00000
2483	un	623772	0.06920	-1.00000	0.00850	-1.00000	0.00265	-1.00000
2492	un	625261	-0.03623	-1.00000	-0.03674	-1.00000	-0.03156	-1.00000
2516	un	636870	0.13451	-1.00000	0.03014	-1.00000	0.02041	-1.00000
2527	un	639311	0.01355	-1.00000	0.00802	-1.00000	-0.00446	-1.00000
2552	un	649705	0.11633	-1.00000	0.11928	-1.00000	0.12481	-1.00000
2553	un	650466	-0.03289	-1.00000	-0.00670	-1.00000	-0.01261	-1.00000
2604	un	667354	0.00210	-1.00000	0.00033	-1.00000	-0.00217	-1.00000
2609	un	668918	0.03501	-1.00000	0.01024	-1.00000	0.00959	-1.00000
2630	un	677205	0.09054	-1.00000	0.01094	-1.00000	0.02205	-1.00000
2637	un	679640	0.04446	-1.00000	0.03432	-1.00000	0.03462	-1.00000
2644	un	680571	0.36066	-1.00000	0.20046	-1.00000	0.18420	-1.00000
2649	un	683638	0.08696	-1.00000	0.01227	-1.00000	-0.00086	-1.00000
2665	un	691119	0.03632	-1.00000	0.01266	-1.00000	0.01303	-1.00000
2667	un	692343	-0.04110	-1.00000	-0.01535	-1.00000	-0.01688	-1.00000
2681	un	698783	0.00870	-1.00000	0.00394	-1.00000	-0.01579	-1.00000
2699	un	705279	-0.00931	-1.00000	-0.00156	-1.00000	-0.00809	-1.00000
2702	un	706863	0.01235	-1.00000	0.00316	-1.00000	0.03790	-1.00000
2716	un	712601	-0.03686	-1.00000	-0.00781	-1.00000	-0.00767	-1.00000
2759	un	728499	0.06990	-1.00000	0.07180	-1.00000	0.07169	-1.00000
2766	un	731758	0.00809	-1.00000	0.00841	-1.00000	0.01268	-1.00000
2781	un	736553	-0.02222	-1.00000	-0.00762	-1.00000	-0.00745	-1.00000
2799	un	742251	-0.02569	-1.00000	-0.00281	-1.00000	-0.00274	-1.00000
2809	un	747102	-0.03342	-1.00000	-0.01030	-1.00000	-0.01688	-1.00000
2810	un	747879	0.03367	-1.00000	0.00677	-1.00000	0.00677	-1.00000
2843	un	755108	0.04637	-1.00000	0.02790	-1.00000	0.02036	-1.00000
2852	un	757661	-0.04348	-1.00000	-0.00790	-1.00000	-0.02101	-1.00000
2883	un	770578	0.10737	-1.00000	0.10857	-1.00000	0.08964	-1.00000
2893	un	776170	-0.04128	-1.00000	-0.01118	-1.00000	0.00335	-1.00000
2908	un	782005	0.04107	-1.00000	0.02902	-1.00000	0.02200	-1.00000
2918	un	785290	-0.03623	-1.00000	-0.01222	-1.00000	-0.02613	-1.00000
2925	un	787685	0.14978	-1.00000	0.07371	-1.00000	0.07371	-1.00000
2940	un	792647	-0.03576	-1.00000	-0.03708	-1.00000	-0.03709	-1.00000
2974	un	807238	-0.00176	-1.00000	-0.00059	-1.00000	-0.00107	-1.00000
2989	un	811185	0.06920	-1.00000	0.00850	-1.00000	0.00265	-1.00000
3007	un	816099	-0.02791	-1.00000	-0.02870	-1.00000	-0.02332	-1.00000
3011	un	817736	0.11182	-1.00000	0.09964	-1.00000	0.11161	-1.00000
3017	un	819465	0.00727	-1.00000	0.00110	-1.00000	0.00091	-1.00000
3045	un	829117	0.11602	-1.00000	0.07853	-1.00000	0.09367	-1.00000
3047	un	830697	0.05769	-1.00000	0.05920	-1.00000	0.06526	-1.00000
3070	un	838017	-0.03367	-1.00000	-0.03043	-1.00000	-0.02786	-1.00000
3077	un	841306	-0.03787	-1.00000	-0.01665	-1.00000	-0.01210	-1.00000
3092	un	846312	-0.03865	-1.00000	-0.04020	-1.00000	-0.04946	-1.00000
3136	un	862441	0.08538	-1.00000	0.01066	-1.00000	0.04304	-1.00000
3139	un	864031	0.09920	-1.00000	0.01304	-1.00000	0.05025	-1.00000
3142	un	865618	-0.02407	-1.00000	-0.00274	-1.00000	-0.00274	-1.00000
3149	un	868124	0.04465	-1.00000	0.04508	-1.00000	0.04234	-1.00000
3154	un	869730	0.22222	-1.00000	0.06897	-1.00000	0.06897	-1.00000
3156	un	870588	0.21608	-1.00000	0.05772	-1.00000	0.07534	-1.00000
3157	un	871403	0.27626	-1.00000	0.17005	-1.00000	0.16885	-1.00000
3182	un	881851	0.03367	-1.00000	0.00677	-1.00000	0.00183	-1.00000
3183	un	882663	0.25581	-1.00000	0.25813	-1.00000	0.25676	-1.00000
3195	un	887474	0.11826	-1.00000	0.09712	-1.00000	0.08914	-1.00000
3196	un	888298	0.08696	-1.00000	0.01227	-1.00000	-0.00150	-1.00000
3212	un	892433	0.07407	-1.00000	0.00881	-1.00000	0.00881	-1.00000
3258	un	913929	0.07397	-1.00000	0.01997	-1.00000	0.02651	-1.00000
3265	un	918611	-0.02330	-1.00000	-0.00301	-1.00000	-0.01448	-1.00000
3271	un	920967	-0.00258	-1.00000	-0.00101	-1.00000	-0.00075	-1.00000
3277	un	923116	-0.00712	-1.00000	-0.00473	-1.00000	-0.00751	-1.00000
3290	un	926285	-0.02281	-1.00000	-0.01288	-1.00000	-0.01288	-1.00000
3308	un	931045	-0.03664	-1.00000	-0.03803	-1.00000	-0.03277	-1.00000
3310	un	932640	0.02863	-1.00000	0.00648	-1.00000	-0.00689	-1.00000
3333	un	941518	-0.02813	-1.00000	-0.02582	-1.00000	-0.02433	-1.00000
3358	un	951089	-0.04000	-1.00000	-0.02664	-1.00000	-0.03423	-1.00000
3363	un	953427	0.00753	-1.00000	0.00639	-1.00000	0.04486	-1.00000
3368	un	955739	-0.03505	-1.00000	-0.01033	-1.00000	-0.00901	-1.00000
3370	un	956523	-0.02589	-1.00000	-0.02128	-1.00000	-0.01983	-1.00000
3384	un	962362	0.03367	-1.00000	0.00677	-1.00000	0.00677	-1.00000
3387	un	964777	-0.03032	-1.00000	-0.00389	-1.00000	-0.01601	-1.00000
3401	un	968900	0.03038	-1.00000	0.01005	-1.00000	0.02380	-1.00000
3409	un	972956	0.02345	-1.00000	0.02422	-1.00000	0.02419	-1.00000
3436	un	978532	-0.00417	-1.00000	-0.00238	-1.00000	-0.00238	-1.00000
3443	un	981091	-0.01877	-1.00000	-0.00233	-1.00000	0.00051	-1.00000
3445	un	981957	-0.00275	-1.00000	-0.00076	-1.00000	0.03320	-1.00000
3472	un	991718	-0.03824	-1.00000	-0.03313	-1.00000	-0.03312	-1.00000
3475	un	992507	0.10833	-1.00000	0.07139	-1.00000	0.07090	-1.00000
3491	un	996619	-0.03558	-1.00000	-0.00527	-1.00000	-0.00528	-1.00000
3502	un	999861	0.40066	-1.00000	0.40707	-1.00000	0.39946	-1.00000
3506	un	1001279	-0.01350	-1.00000	-0.00217	-1.00000	0.00885	-1.00000
3511	un	1002118	0.05576	-1.00000	0.01319	-1.00000	0.01351	-1.00000
3524	un	1005914	0.09321	-1.00000	0.01269	-1.00000	0.00163	-1.00000
3532	un	1010000	0.10386	-1.00000	0.03087	-1.00000	0.03087	-1.00000
3534	un	1010872	-0.00372	-1.00000	-0.00230	-1.00000	0.00868	-1.00000
3547	un	1019715	-0.02044	-1.00000	-0.00647	-1.00000	-0.00633	-1.00000
3565	un	1026866	0.00727	-1.00000	0.00300	-1.00000	0.00670	-1.00000
3569	un	1028586	-0.02454	-1.00000	-0.00762	-1.00000	-0.00394	-1.00000
3574	un	1031048	0.04658	-1.00000	0.02136	-1.00000	0.02171	-1.00000
3577	un	1031910	-0.03175	-1.00000	-0.02334	-1.00000	-0.03065	-1.00000
3597	un	1040387	0.11602	-1.00000	0.07853	-1.00000	0.07853	-1.00000
3619	un	1046696	-0.02813	-1.00000	-0.02582	-1.00000	-0.02760	-1.00000
3636	un	1051521	0.05980	-1.00000	0.01533	-1.00000	0.00906	-1.00000
3651	un	1057185	0.06309	-1.00000	0.05039	-1.00000	0.04382	-1.00000
3660	un	1060234	-0.01854	-1.00000	-0.01346	-1.00000	-0.01331	-1.00000
3679	un	1065027	0.09321	-1.00000	0.01269	-1.00000	0.01227	-1.00000
3689	un	1068940	0.10124	-1.00000	0.02797	-1.00000	0.04400	-1.00000
3708	un	1073816	-0.03206	-1.00000	-0.01656	-1.00000	-0.01547	-1.00000
3715	un	1076761	-0.01535	-1.00000	-0.00987	-1.00000	-0.01820	-1.00000
3718	un	1078344	0.06798	-1.00000	0.01687	-1.00000	0.02930	-1.00000
3728	un	1080741	0.09302	-1.00000	0.01497	-1.00000	0.00852	-1.00000
3731	un	1083283	-0.03760	-1.00000	-0.03524	-1.00000	-0.03069	-1.00000
3745	un	1086532	0.08538	-1.00000	0.01066	-1.00000	0.01033	-1.00000
3746	un	1087349	0.12000	-1.00000	0.02135	-1.00000	0.02135	-1.00000
3747	un	1087908	-0.03755	-1.00000	-0.01680	-1.00000	-0.01086	-1.00000
3758	un	1089431	0.33333	-1.00000	0.15625	-1.00000	0.17666	-1.00000
3767	un	1092767	0.00797	-1.00000	0.00238	-1.00000	-0.00172	-1.00000
3781	un	1098574	0.00995	-1.00000	0.00177	-1.00000	0.02629	-1.00000
3809	un	1108795	-0.02357	-1.00000	-0.00673	-1.00000	-0.00701	-1.00000
3824	un	1115155	-0.03421	-1.00000	-0.01542	-1.00000	-0.01537	-1.00000
3830	un	1115961	0.03501	-1.00000	0.01024	-1.00000	0.00959	-1.00000
3839	un	1120717	0.12643	-1.00000	0.02178	-1.00000	0.02135	-1.00000
3881	un	1136021	-0.01836	-1.00000	-0.01776	-1.00000	-0.00955	-1.00000
3887	un	1137633	0.12296	-1.00000	0.03857	-1.00000	0.03805	-1.00000
3892	un	1138490	0.03975	-1.00000	0.03571	-1.00000	0.02380	-1.00000
3893	un	1139319	-0.02997	-1.00000	-0.01772	-1.00000	-0.01786	-1.00000
3962	un	1163623	-0.04348	-1.00000	-0.02187	-1.00000	-0.01759	-1.00000
3988	un	1170385	-0.04128	-1.00000	-0.01118	-1.00000	-0.02358	-1.00000
3991	un	1172782	-0.01449	-1.00000	-0.00173	-1.00000	0.00559	-1.00000
4006	un	1177129	-0.01132	-1.00000	-0.01177	-1.00000	-0.01639	-1.00000
4015	un	1179521	-0.03973	-1.00000	-0.01618	-1.00000	-0.02306	-1.00000
4022	un	1182019	0.00862	-1.00000	0.00649	-1.00000	0.03560	-1.00000
4034	un	1187748	-0.01798	-1.00000	-0.00206	-1.00000	0.00412	-1.00000
4038	un	1188600	0.19780	-1.00000	0.19805	-1.00000	0.20744	-1.00000
4040	un	1190152	-0.02330	-1.00000	-0.00301	-1.00000	0.01558	-1.00000
4057	un	1197065	0.01976	-1.00000	0.01645	-1.00000	0.01645	-1.00000
4069	un	1203565	0.07087	-1.00000	0.02436	-1.00000	0.02355	-1.00000
4074	un	1205920	0.11522	-1.00000	0.06941	-1.00000	0.06124	-1.00000
4078	un	1208032	-0.01273	-1.00000	-0.01237	-1.00000	-0.01237	-1.00000
4084	un	1211313	0.00837	-1.00000	0.00860	-1.00000	0.00534	-1.00000
4087	un	1211990	0.08000	-1.00000	0.01033	-1.00000	0.01493	-1.00000
4088	un	1212793	0.03632	-1.00000	0.01266	-1.00000	0.00627	-1.00000
4099	un	1216820	-0.01905	-1.00000	-0.01422	-1.00000	-0.02959	-1.00000
4106	un	1218591	-0.00697	-1.00000	-0.00463	-1.00000	-0.01264	-1.00000
4116	un	1221745	-0.02446	-1.00000	-0.01260	-1.00000	0.02027	-1.00000
4131	un	1227241	-0.02813	-1.00000	-0.00378	-1.00000	-0.01667	-1.00000
4133	un	1228116	0.00797	-1.00000	0.00238	-1.00000	-0.00393	-1.00000
4152	un	1233083	0.14405	-1.00000	0.08199	-1.00000	0.08151	-1.00000
4161	un	1236253	0.00245	-1.00000	0.00042	-1.00000	0.00240	-1.00000
