# Population Bishop	2022_Bishop_LTC1,2022_Bishop_LTC10,2022_Bishop_LTC11,2022_Bishop_LTC12,2022_Bishop_LTC13,2022_Bishop_LTC15,2022_Bishop_LTC2,2022_Bishop_LTC3,2022_Bishop_LTC4,2022_Bishop_LTC5,2022_Bishop_LTC6,2022_Bishop_LTC7,2022_Bishop_LTC8,2022_Bishop_LTC9
# Population Red_Knolls	2022_Red_Knolls_LTC1,2022_Red_Knolls_LTC10,2022_Red_Knolls_LTC12,2022_Red_Knolls_LTC15,2022_Red_Knolls_LTC2,2022_Red_Knolls_LTC3,2022_Red_Knolls_LTC4,2022_Red_Knolls_LTC5,2022_Red_Knolls_LTC6,2022_Red_Knolls_LTC7,2022_Red_Knolls_LTC8,2022_Red_Knolls_LTC9
# Group defaultgrp	Bishop,Red_Knolls
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
1653	un	382506	0.09920	-1.00000	0.01304	-1.00000	0.01227	-1.00000
1665	un	385598	0.18262	-1.00000	0.05508	-1.00000	0.04152	-1.00000
1670	un	387210	-0.03501	-1.00000	-0.00468	-1.00000	-0.01194	-1.00000
1675	un	387896	0.00290	-1.00000	0.00054	-1.00000	-0.00284	-1.00000
1700	un	395103	-0.02495	-1.00000	-0.00352	-1.00000	-0.01110	-1.00000
1723	un	402802	0.04719	-1.00000	0.04890	-1.00000	0.03872	-1.00000
1728	un	403705	0.04107	-1.00000	0.02902	-1.00000	0.02858	-1.00000
1752	un	409349	-0.04444	-1.00000	-0.02349	-1.00000	-0.03135	-1.00000
1756	un	411688	0.03259	-1.00000	0.02441	-1.00000	0.03779	-1.00000
1762	un	412470	-0.03461	-1.00000	-0.03271	-1.00000	-0.03345	-1.00000
1769	un	413348	-0.03210	-1.00000	-0.01254	-1.00000	-0.02079	-1.00000
1779	un	415846	-0.02813	-1.00000	-0.00378	-1.00000	0.02224	-1.00000
1791	un	418340	0.04651	-1.00000	0.03083	-1.00000	0.04703	-1.00000
1793	un	419221	0.29933	-1.00000	0.10435	-1.00000	0.12702	-1.00000
1840	un	428917	-0.04413	-1.00000	-0.01914	-1.00000	-0.01944	-1.00000
1857	un	432159	-0.00931	-1.00000	-0.00156	-1.00000	-0.00115	-1.00000
1870	un	437091	-0.04277	-1.00000	-0.00817	-1.00000	-0.00477	-1.00000
1871	un	437878	-0.04413	-1.00000	-0.01914	-1.00000	-0.02844	-1.00000
1872	un	438679	0.01490	-1.00000	0.00967	-1.00000	0.01107	-1.00000
1882	un	441114	0.06407	-1.00000	0.00815	-1.00000	0.00881	-1.00000
1888	un	441970	0.32532	-1.00000	0.27627	-1.00000	0.24608	-1.00000
1901	un	444455	-0.01569	-1.00000	-0.00274	-1.00000	-0.00211	-1.00000
1928	un	454919	0.01075	-1.00000	0.00699	-1.00000	0.00164	-1.00000
1936	un	458170	0.04037	-1.00000	0.00965	-1.00000	0.04831	-1.00000
1950	un	465432	0.05277	-1.00000	0.00721	-1.00000	0.00881	-1.00000
1959	un	469538	-0.02033	-1.00000	-0.00303	-1.00000	-0.01646	-1.00000
1962	un	470334	0.21892	-1.00000	0.05517	-1.00000	0.07565	-1.00000
1978	un	473697	0.19057	-1.00000	0.04497	-1.00000	0.04376	-1.00000
1980	un	475370	0.01656	-1.00000	0.00284	-1.00000	0.00228	-1.00000
2018	un	491137	0.01124	-1.00000	0.00251	-1.00000	0.00349	-1.00000
2047	un	497514	0.18240	-1.00000	0.04441	-1.00000	0.04376	-1.00000
2049	un	498329	-0.04479	-1.00000	-0.01142	-1.00000	-0.02045	-1.00000
2073	un	509710	-0.04462	-1.00000	-0.03139	-1.00000	-0.03719	-1.00000
2080	un	512949	0.06203	-1.00000	0.00894	-1.00000	-0.00203	-1.00000
2088	un	517924	-0.04359	-1.00000	-0.03951	-1.00000	-0.03856	-1.00000
2094	un	518701	0.16794	-1.00000	0.03255	-1.00000	0.03077	-1.00000
2099	un	520438	0.05474	-1.00000	0.02707	-1.00000	0.01805	-1.00000
2113	un	524550	-0.02844	-1.00000	-0.00634	-1.00000	-0.00651	-1.00000
2127	un	530824	0.11329	-1.00000	0.02085	-1.00000	0.03571	-1.00000
2170	un	549698	0.00371	-1.00000	0.00210	-1.00000	-0.01297	-1.00000
2180	un	553661	-0.01957	-1.00000	-0.00265	-1.00000	-0.00939	-1.00000
2196	un	560814	-0.04246	-1.00000	-0.00773	-1.00000	-0.00585	-1.00000
2200	un	563251	-0.04803	-1.00000	-0.05044	-1.00000	-0.06873	-1.00000
2219	un	573481	-0.01957	-1.00000	-0.00265	-1.00000	-0.00304	-1.00000
2220	un	574316	-0.00937	-1.00000	-0.00973	-1.00000	-0.01981	-1.00000
2229	un	576833	-0.03929	-1.00000	-0.00955	-1.00000	0.01642	-1.00000
2232	un	578411	0.08569	-1.00000	0.02231	-1.00000	0.01590	-1.00000
2243	un	582474	-0.04743	-1.00000	-0.04644	-1.00000	-0.05623	-1.00000
2255	un	587333	-0.04191	-1.00000	-0.04374	-1.00000	-0.05147	-1.00000
2258	un	588092	0.08037	-1.00000	0.01178	-1.00000	0.01488	-1.00000
2261	un	589803	-0.02367	-1.00000	-0.01786	-1.00000	-0.02831	-1.00000
2264	un	591362	-0.01414	-1.00000	-0.01081	-1.00000	-0.02409	-1.00000
2304	un	606510	0.06118	-1.00000	0.03012	-1.00000	0.04603	-1.00000
2306	un	608242	0.09920	-1.00000	0.01304	-1.00000	0.01227	-1.00000
2361	un	625025	0.05862	-1.00000	0.00772	-1.00000	0.00881	-1.00000
2381	un	632382	-0.00931	-1.00000	-0.00156	-1.00000	-0.00115	-1.00000
2384	un	633921	-0.02976	-1.00000	-0.02625	-1.00000	-0.02347	-1.00000
2385	un	634752	0.00887	-1.00000	0.00317	-1.00000	-0.00571	-1.00000
2414	un	641991	0.09920	-1.00000	0.01304	-1.00000	0.01227	-1.00000
2417	un	643625	0.09771	-1.00000	0.03732	-1.00000	0.02674	-1.00000
2430	un	648582	-0.04277	-1.00000	-0.00817	-1.00000	-0.00722	-1.00000
2440	un	653089	0.10520	-1.00000	0.04822	-1.00000	0.03421	-1.00000
2446	un	655454	0.06840	-1.00000	0.00949	-1.00000	0.00172	-1.00000
2450	un	657095	-0.03032	-1.00000	-0.00389	-1.00000	0.00200	-1.00000
2451	un	657931	-0.03814	-1.00000	-0.01226	-1.00000	-0.00667	-1.00000
2473	un	662777	0.06407	-1.00000	0.00815	-1.00000	0.00881	-1.00000
2492	un	668198	-0.04600	-1.00000	-0.04742	-1.00000	-0.04436	-1.00000
2494	un	669093	-0.03608	-1.00000	-0.00461	-1.00000	-0.00247	-1.00000
2520	un	680613	-0.01816	-1.00000	-0.00409	-1.00000	0.00561	-1.00000
2546	un	692570	-0.03331	-1.00000	-0.00467	-1.00000	0.02094	-1.00000
2559	un	697337	-0.00854	-1.00000	-0.00117	-1.00000	0.00947	-1.00000
2562	un	699676	0.05540	-1.00000	0.02154	-1.00000	0.00797	-1.00000
2599	un	712005	-0.01426	-1.00000	-0.00203	-1.00000	0.00506	-1.00000
2606	un	714938	-0.04090	-1.00000	-0.02633	-1.00000	-0.01915	-1.00000
2609	un	715751	-0.04414	-1.00000	-0.02855	-1.00000	-0.03675	-1.00000
2614	un	718234	0.02705	-1.00000	0.00489	-1.00000	0.01722	-1.00000
2630	un	724877	0.00116	-1.00000	0.00097	-1.00000	-0.00785	-1.00000
2665	un	738728	0.08696	-1.00000	0.01227	-1.00000	0.05025	-1.00000
2668	un	740742	0.09920	-1.00000	0.01731	-1.00000	0.01818	-1.00000
2672	un	742423	0.05862	-1.00000	0.00772	-1.00000	0.00881	-1.00000
2759	un	778198	0.14432	-1.00000	0.03537	-1.00000	0.05342	-1.00000
2761	un	779867	-0.01957	-1.00000	-0.00265	-1.00000	-0.00304	-1.00000
2779	un	784554	-0.01451	-1.00000	-0.00189	-1.00000	0.00685	-1.00000
2790	un	788585	0.01124	-1.00000	0.00251	-1.00000	-0.00091	-1.00000
2803	un	792753	-0.03809	-1.00000	-0.01036	-1.00000	-0.00336	-1.00000
2816	un	798287	0.16794	-1.00000	0.03255	-1.00000	0.03077	-1.00000
2819	un	799077	-0.00931	-1.00000	-0.00156	-1.00000	-0.00115	-1.00000
2831	un	800593	0.03084	-1.00000	0.00766	-1.00000	0.01014	-1.00000
2843	un	804710	-0.02095	-1.00000	-0.01702	-1.00000	-0.01947	-1.00000
2917	un	835914	0.09321	-1.00000	0.01269	-1.00000	0.00561	-1.00000
2923	un	839178	0.36821	-1.00000	0.16266	-1.00000	0.16000	-1.00000
2925	un	839948	-0.03032	-1.00000	-0.00389	-1.00000	0.00200	-1.00000
2945	un	848131	0.11439	-1.00000	0.02401	-1.00000	0.00518	-1.00000
2954	un	852270	0.09920	-1.00000	0.01304	-1.00000	0.01227	-1.00000
2968	un	857126	-0.04803	-1.00000	-0.05044	-1.00000	-0.04230	-1.00000
2973	un	860401	-0.02266	-1.00000	-0.00411	-1.00000	0.01405	-1.00000
2975	un	862096	0.01656	-1.00000	0.00284	-1.00000	0.00228	-1.00000
3009	un	873241	0.09920	-1.00000	0.01304	-1.00000	0.01227	-1.00000
3056	un	891062	0.14504	-1.00000	0.02643	-1.00000	0.02542	-1.00000
3065	un	894372	-0.04086	-1.00000	-0.01603	-1.00000	-0.02378	-1.00000
3106	un	908361	0.06407	-1.00000	0.00815	-1.00000	0.00881	-1.00000
3124	un	916267	0.01039	-1.00000	0.00254	-1.00000	-0.00695	-1.00000
3129	un	917137	0.13799	-1.00000	0.02045	-1.00000	0.03774	-1.00000
3132	un	919687	0.12037	-1.00000	0.05321	-1.00000	0.07161	-1.00000
3137	un	922753	-0.01957	-1.00000	-0.00265	-1.00000	-0.00939	-1.00000
3139	un	923607	0.00725	-1.00000	0.00657	-1.00000	0.01902	-1.00000
3157	un	931744	-0.04576	-1.00000	-0.04346	-1.00000	-0.00205	-1.00000
3165	un	935743	-0.02506	-1.00000	-0.00711	-1.00000	0.00132	-1.00000
3171	un	937322	0.05104	-1.00000	0.04485	-1.00000	0.05237	-1.00000
3182	un	941257	-0.04321	-1.00000	-0.02026	-1.00000	-0.02492	-1.00000
3202	un	950130	0.05540	-1.00000	0.02154	-1.00000	0.00170	-1.00000
3205	un	950911	-0.04078	-1.00000	-0.00902	-1.00000	-0.00886	-1.00000
3212	un	954157	0.05862	-1.00000	0.00772	-1.00000	0.00881	-1.00000
3239	un	967742	-0.03382	-1.00000	-0.00787	-1.00000	0.01908	-1.00000
3246	un	971363	0.25931	-1.00000	0.08368	-1.00000	0.10680	-1.00000
3249	un	972182	0.04680	-1.00000	0.01641	-1.00000	0.00955	-1.00000
3254	un	974657	-0.04462	-1.00000	-0.03139	-1.00000	-0.03719	-1.00000
3285	un	984601	0.06203	-1.00000	0.00894	-1.00000	0.01567	-1.00000
3290	un	986106	-0.02516	-1.00000	-0.00651	-1.00000	-0.01946	-1.00000
3320	un	997144	-0.02321	-1.00000	-0.00498	-1.00000	-0.00531	-1.00000
3322	un	998819	0.15252	-1.00000	0.10263	-1.00000	0.07968	-1.00000
3368	un	1020336	0.14504	-1.00000	0.02643	-1.00000	0.02542	-1.00000
3370	un	1021120	0.04314	-1.00000	0.01299	-1.00000	-0.00019	-1.00000
3371	un	1021969	-0.03611	-1.00000	-0.01558	-1.00000	-0.00652	-1.00000
3386	un	1028625	0.05427	-1.00000	0.01573	-1.00000	0.00828	-1.00000
3401	un	1034317	-0.04068	-1.00000	-0.02396	-1.00000	-0.02159	-1.00000
3403	un	1035119	0.05104	-1.00000	0.04485	-1.00000	0.05237	-1.00000
3405	un	1036672	0.09920	-1.00000	0.06338	-1.00000	0.06232	-1.00000
3407	un	1038314	0.14432	-1.00000	0.03537	-1.00000	0.05342	-1.00000
3447	un	1048902	0.01656	-1.00000	0.00284	-1.00000	0.00228	-1.00000
3472	un	1058631	0.15048	-1.00000	0.05705	-1.00000	0.03484	-1.00000
3485	un	1063550	-0.02033	-1.00000	-0.00303	-1.00000	-0.01507	-1.00000
3491	un	1065114	-0.03501	-1.00000	-0.00468	-1.00000	-0.01194	-1.00000
3513	un	1072149	-0.03382	-1.00000	-0.00787	-1.00000	-0.00064	-1.00000
3532	un	1079214	0.08696	-1.00000	0.01227	-1.00000	0.01227	-1.00000
3534	un	1080086	0.06040	-1.00000	0.06271	-1.00000	0.05062	-1.00000
3540	un	1084145	0.13035	-1.00000	0.02003	-1.00000	0.03496	-1.00000
3552	un	1089609	0.01188	-1.00000	0.00232	-1.00000	-0.01068	-1.00000
3572	un	1099530	-0.03581	-1.00000	-0.00794	-1.00000	-0.00219	-1.00000
3577	un	1101982	-0.04444	-1.00000	-0.02349	-1.00000	-0.03135	-1.00000
3582	un	1103555	-0.03921	-1.00000	-0.00654	-1.00000	-0.00662	-1.00000
3592	un	1108223	-0.00670	-1.00000	-0.00699	-1.00000	-0.02734	-1.00000
3597	un	1111258	0.04370	-1.00000	0.04154	-1.00000	0.04689	-1.00000
3598	un	1112040	0.02017	-1.00000	0.01862	-1.00000	0.02888	-1.00000
3614	un	1116123	0.01840	-1.00000	0.01100	-1.00000	0.00206	-1.00000
3618	un	1118554	0.05020	-1.00000	0.02235	-1.00000	0.02082	-1.00000
3623	un	1120258	0.05277	-1.00000	0.00721	-1.00000	0.01564	-1.00000
3634	un	1123430	-0.04171	-1.00000	-0.01624	-1.00000	0.01048	-1.00000
3636	un	1124227	-0.00690	-1.00000	-0.00716	-1.00000	0.02956	-1.00000
3639	un	1126556	-0.02321	-1.00000	-0.00498	-1.00000	-0.00531	-1.00000
3643	un	1128984	0.28941	-1.00000	0.19361	-1.00000	0.19200	-1.00000
3660	un	1135343	-0.04662	-1.00000	-0.04183	-1.00000	-0.05999	-1.00000
3664	un	1137761	-0.04321	-1.00000	-0.02026	-1.00000	-0.02492	-1.00000
3708	un	1150477	-0.00469	-1.00000	-0.00090	-1.00000	-0.00354	-1.00000
3739	un	1162380	-0.01843	-1.00000	-0.00602	-1.00000	0.00456	-1.00000
3740	un	1163165	-0.01843	-1.00000	-0.00602	-1.00000	0.00456	-1.00000
3750	un	1166155	0.10124	-1.00000	0.02797	-1.00000	0.02695	-1.00000
3786	un	1180106	-0.04076	-1.00000	-0.01219	-1.00000	-0.02001	-1.00000
3804	un	1186902	-0.03891	-1.00000	-0.00571	-1.00000	-0.02100	-1.00000
3819	un	1193342	0.05533	-1.00000	0.01403	-1.00000	-0.00234	-1.00000
3825	un	1196546	-0.03776	-1.00000	-0.02753	-1.00000	-0.01865	-1.00000
3838	un	1201471	-0.01877	-1.00000	-0.00233	-1.00000	-0.00263	-1.00000
3848	un	1204664	0.28070	-1.00000	0.09850	-1.00000	0.09700	-1.00000
3850	un	1205436	-0.00012	-1.00000	-0.00004	-1.00000	-0.00065	-1.00000
3875	un	1214297	0.01188	-1.00000	0.00232	-1.00000	0.00686	-1.00000
3883	un	1218478	0.16794	-1.00000	0.03255	-1.00000	0.03077	-1.00000
3887	un	1219282	0.15062	-1.00000	0.08963	-1.00000	0.08841	-1.00000
3893	un	1220968	-0.04250	-1.00000	-0.04298	-1.00000	-0.05115	-1.00000
3897	un	1223308	0.11329	-1.00000	0.02085	-1.00000	0.03571	-1.00000
3921	un	1231503	-0.03331	-1.00000	-0.00467	-1.00000	-0.00763	-1.00000
3948	un	1240709	0.01656	-1.00000	0.00284	-1.00000	0.00228	-1.00000
3962	un	1246035	0.10260	-1.00000	0.01535	-1.00000	-0.00063	-1.00000
3969	un	1249139	-0.04321	-1.00000	-0.02026	-1.00000	-0.02492	-1.00000
3975	un	1250757	0.05777	-1.00000	0.01953	-1.00000	0.03570	-1.00000
3984	un	1253070	-0.02454	-1.00000	-0.00762	-1.00000	-0.00799	-1.00000
4015	un	1263759	-0.04381	-1.00000	-0.03332	-1.00000	-0.04174	-1.00000
4048	un	1276745	0.08696	-1.00000	0.01227	-1.00000	0.02597	-1.00000
4049	un	1277642	0.02863	-1.00000	0.00648	-1.00000	0.01839	-1.00000
4058	un	1283223	-0.03608	-1.00000	-0.00461	-1.00000	-0.00247	-1.00000
4062	un	1285690	0.05862	-1.00000	0.00772	-1.00000	0.00881	-1.00000
4070	un	1289594	-0.02422	-1.00000	-0.00568	-1.00000	-0.01270	-1.00000
4077	un	1292062	-0.04007	-1.00000	-0.00559	-1.00000	-0.00737	-1.00000
4078	un	1292865	0.06753	-1.00000	0.05701	-1.00000	0.04839	-1.00000
4088	un	1297626	0.01051	-1.00000	0.01034	-1.00000	-0.00480	-1.00000
4089	un	1298442	-0.03181	-1.00000	-0.00390	-1.00000	-0.00372	-1.00000
4098	un	1300842	-0.01451	-1.00000	-0.00189	-1.00000	-0.00247	-1.00000
4106	un	1303424	0.06823	-1.00000	0.02649	-1.00000	0.01690	-1.00000
4116	un	1306578	0.08250	-1.00000	0.07731	-1.00000	0.06575	-1.00000
4118	un	1307362	-0.03891	-1.00000	-0.00571	-1.00000	-0.02100	-1.00000
4143	un	1317116	0.15321	-1.00000	0.07345	-1.00000	0.05104	-1.00000
4156	un	1322780	-0.03608	-1.00000	-0.00461	-1.00000	-0.00247	-1.00000
4185	un	1334862	0.05116	-1.00000	0.03009	-1.00000	0.02278	-1.00000
4191	un	1335689	0.03038	-1.00000	0.01005	-1.00000	0.00312	-1.00000
4192	un	1336441	-0.01569	-1.00000	-0.00274	-1.00000	-0.00342	-1.00000
4233	un	1349479	0.07436	-1.00000	0.00994	-1.00000	0.02205	-1.00000
4236	un	1351145	-0.03501	-1.00000	-0.00468	-1.00000	0.00102	-1.00000
4267	un	1363888	0.18702	-1.00000	0.12859	-1.00000	0.10282	-1.00000
4272	un	1367120	-0.04145	-1.00000	-0.02826	-1.00000	-0.04462	-1.00000
4306	un	1382764	0.04645	-1.00000	0.03288	-1.00000	0.07770	-1.00000
4340	un	1395998	-0.04348	-1.00000	-0.01701	-1.00000	0.00518	-1.00000
4343	un	1398274	-0.01333	-1.00000	-0.00869	-1.00000	0.00116	-1.00000
4377	un	1408224	0.08803	-1.00000	0.08996	-1.00000	0.09755	-1.00000
4382	un	1410678	0.13788	-1.00000	0.02596	-1.00000	0.01587	-1.00000
4387	un	1412021	0.19240	-1.00000	0.09211	-1.00000	0.09350	-1.00000
4392	un	1414544	-0.03991	-1.00000	-0.03241	-1.00000	-0.03247	-1.00000
4397	un	1416213	0.09920	-1.00000	0.01304	-1.00000	0.01227	-1.00000
4401	un	1417784	0.05590	-1.00000	0.02250	-1.00000	0.01352	-1.00000
4425	un	1426068	0.13816	-1.00000	0.06590	-1.00000	0.05201	-1.00000
4434	un	1429458	0.11635	-1.00000	0.01619	-1.00000	0.01481	-1.00000
4438	un	1431101	-0.03032	-1.00000	-0.00389	-1.00000	0.00200	-1.00000
4452	un	1437447	0.00371	-1.00000	0.00210	-1.00000	-0.01543	-1.00000
4473	un	1444795	-0.01091	-1.00000	-0.00200	-1.00000	-0.00355	-1.00000
